hotel_class,region_id,url,phone,details,address,type,id,name,region,street-address,postal-code,locality,full_address,latitude,longitude
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80167-Reviews-Holiday_Inn_San_Diego_On_The_Bay-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1355 North Harbor Drive', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80167,Holiday Inn San Diego - On The Bay,CA,1355 North Harbor Drive,92101,San Diego,"1355 North Harbor Drive, San Diego, CA, 92101, USA",32.7192714,-117.1719166
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80106-Reviews-Pacific_Inn_Hotel_Suites-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1655 Pacific Highway', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80106,Pacific Inn Hotel & Suites,CA,1655 Pacific Highway,92101,San Diego,"1655 Pacific Highway, San Diego, CA, 92101, USA",32.722683,-117.170639
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d76741-Reviews-Hilton_San_Diego_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '901 Camino del Rio South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,76741,Hilton San Diego Mission Valley,CA,901 Camino del Rio South,92108,San Diego,"901 Camino del Rio South, San Diego, CA, 92108, USA",32.7634981,-117.1566623
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80618-Reviews-Lafayette_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2223 El Cajon Boulevard', 'postal-code': '92104', 'locality': 'San Diego'}",hotel,80618,Lafayette Hotel,CA,2223 El Cajon Boulevard,92104,San Diego,"2223 El Cajon Boulevard, San Diego, CA, 92104, USA",32.7548655,-117.1407353
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83711-Reviews-HYATT_house_San_Diego_Sorrento_Mesa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '10044 Pacific Mesa Blvd.', 'postal-code': '92121', 'locality': 'San Diego'}",hotel,83711,HYATT house San Diego/Sorrento Mesa,CA,10044 Pacific Mesa Blvd.,92121,San Diego,"10044 Pacific Mesa Blvd., San Diego, CA, 92121, USA",32.899073,-117.1916559
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d81797-Reviews-BEST_WESTERN_Americana_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '815 West San Ysidro Boulevard', 'postal-code': '92173-1827', 'locality': 'San Diego'}",hotel,81797,BEST WESTERN Americana Inn,CA,815 West San Ysidro Boulevard,92173-1827,San Diego,"815 West San Ysidro Boulevard, San Diego, CA, 92173-1827, USA",32.5590344,-117.0588882
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119742-Reviews-Western_Inn_Suites-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3889 Arista Street', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,119742,Western Inn & Suites,CA,3889 Arista Street,92110,San Diego,"3889 Arista Street, San Diego, CA, 92110, USA",32.7496785,-117.1945729
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80423-Reviews-Sheraton_Suites_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '701 A. Street', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80423,Sheraton Suites San Diego,CA,701 A. Street,92101,San Diego,"701 A. Street, San Diego, CA, 92101, USA",32.7186679,-117.1578613
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d224490-Reviews-PB_Surf_Beachside_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4760 Mission Blvd', 'postal-code': '92109-2539', 'locality': 'San Diego'}",hotel,224490,PB Surf Beachside Inn,CA,4760 Mission Blvd,92109-2539,San Diego,"4760 Mission Blvd, San Diego, CA, 92109-2539, USA",32.8005016,-117.2571451
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d223776-Reviews-San_Diego_Marriott_Del_Mar-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11966 El Camino Real', 'postal-code': '92130', 'locality': 'San Diego'}",hotel,223776,San Diego Marriott Del Mar,CA,11966 El Camino Real,92130,San Diego,"11966 El Camino Real, San Diego, CA, 92130, USA",32.9358586,-117.238777
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79930-Reviews-BEST_WESTERN_Yacht_Harbor_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '5005 N Harbor Dr', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,79930,BEST WESTERN Yacht Harbor Hotel,CA,5005 N Harbor Dr,92106,San Diego,"5005 N Harbor Dr, San Diego, CA, 92106, USA",32.7259811,-117.2254234
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80223-Reviews-Kings_Inn_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1333 Hotel Circle South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,80223,Kings Inn Hotel,CA,1333 Hotel Circle South,92108,San Diego,"1333 Hotel Circle South, San Diego, CA, 92108, USA",32.7587916,-117.1750553
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80593-Reviews-Marina_Inn_and_Suites-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1943 Pacific Highway', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80593,Marina Inn and Suites,CA,1943 Pacific Highway,92101,San Diego,"1943 Pacific Highway, San Diego, CA, 92101, USA",32.724451,-117.171198
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d82478-Reviews-Ramada_San_Diego_Airport-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1403 Rosecrans Street', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,82478,Ramada San Diego Airport,CA,1403 Rosecrans Street,92106,San Diego,"1403 Rosecrans Street, San Diego, CA, 92106, USA",32.7249699,-117.2283291
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d224242-Reviews-Extended_Stay_America_San_Diego_Hotel_Circle-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2087 Hotel Circle South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,224242,Extended Stay America - San Diego - Hotel Circle,CA,2087 Hotel Circle South,92108,San Diego,"2087 Hotel Circle South, San Diego, CA, 92108, USA",32.7591262,-117.1848471
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80193-Reviews-Hyatt_Regency_Mission_Bay-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1441 Quivira Road', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,80193,Hyatt Regency Mission Bay,CA,1441 Quivira Road,92109,San Diego,"1441 Quivira Road, San Diego, CA, 92109, USA",32.7649055,-117.2403432
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d556822-Reviews-Days_Hotel_Hotel_Circle_by_SeaWorld-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '543 Hotel Circle South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,556822,Days Hotel - Hotel Circle by SeaWorld,CA,543 Hotel Circle South,92108,San Diego,"543 Hotel Circle South, San Diego, CA, 92108, USA",32.7605282,-117.1667736
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119710-Reviews-Comfort_Inn_Gaslamp_Convention_Center-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '660 G St', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,119710,Comfort Inn Gaslamp / Convention Center,CA,660 G St,92101,San Diego,"660 G St, San Diego, CA, 92101, USA",32.7128331,-117.1585727
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d501297-Reviews-Howard_Johnson_Inn_San_Diego_Sea_World_Airport-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3330 Rosecrans St', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,501297,Howard Johnson Inn - San Diego Sea World / Airport,CA,3330 Rosecrans St,92110,San Diego,"3330 Rosecrans St, San Diego, CA, 92110, USA",32.748356,-117.2081873
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80643-Reviews-Hilton_San_Diego_Airport_Harbor_Island-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1960 Harbor Island Drive', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80643,Hilton San Diego Airport/Harbor Island,CA,1960 Harbor Island Drive,92101,San Diego,"1960 Harbor Island Drive, San Diego, CA, 92101, USA",32.7243842,-117.1900782
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d285427-Reviews-La_Quinta_Inn_San_Diego_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '641 Camino Del Rio South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,285427,La Quinta Inn San Diego Mission Valley,CA,641 Camino Del Rio South,92108,San Diego,"641 Camino Del Rio South, San Diego, CA, 92108, USA",32.7633849,-117.1594017
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80266-Reviews-Inn_at_the_Park-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '525 Spruce Street', 'postal-code': '92103', 'locality': 'San Diego'}",hotel,80266,Inn at the Park,CA,525 Spruce Street,92103,San Diego,"525 Spruce Street, San Diego, CA, 92103, USA",32.7385291,-117.1598889
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d194176-Reviews-Courtyard_by_Marriott_San_Diego_Mission_Valley_Hotel_Circle-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '595 Hotel Circle South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,194176,Courtyard by Marriott San Diego Mission Valley/Hotel Circle,CA,595 Hotel Circle South,92108,San Diego,"595 Hotel Circle South, San Diego, CA, 92108, USA",32.7605154,-117.1670277
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80582-Reviews-The_Horton_Grand_Hotel_and_Suites-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '311 Island Ave.', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80582,The Horton Grand Hotel and Suites,CA,311 Island Ave.,92101,San Diego,"311 Island Ave., San Diego, CA, 92101, USA",32.7103053,-117.1612842
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d218778-Reviews-Courtyard_San_Diego_Old_Town-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2435 Jefferson Street', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,218778,Courtyard San Diego Old Town,CA,2435 Jefferson Street,92110,San Diego,"2435 Jefferson Street, San Diego, CA, 92110, USA",32.7502069,-117.1954663
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d218777-Reviews-Holiday_Inn_San_Diego_Bayside-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4875 N. Harbor Dr.', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,218777,Holiday Inn San Diego-Bayside,CA,4875 N. Harbor Dr.,92106,San Diego,"4875 N. Harbor Dr., San Diego, CA, 92106, USA",32.7256428,-117.2227361
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80198-Reviews-Hyatt_Regency_La_Jolla-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3777 La Jolla Village Drive', 'postal-code': '92122', 'locality': 'San Diego'}",hotel,80198,Hyatt Regency La Jolla,CA,3777 La Jolla Village Drive,92122,San Diego,"3777 La Jolla Village Drive, San Diego, CA, 92122, USA",32.8707939,-117.2254819
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80133-Reviews-Handlery_Hotel_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '950 Hotel Circle North', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,80133,Handlery Hotel San Diego,CA,950 Hotel Circle North,92108,San Diego,"950 Hotel Circle North, San Diego, CA, 92108, USA",32.7612511,-117.1724992
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119729-Reviews-Americas_Best_Value_Padre_Trail_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4200 Taylor Street', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,119729,Americas Best Value Padre Trail Inn,CA,4200 Taylor Street,92110,San Diego,"4200 Taylor Street, San Diego, CA, 92110, USA",32.7584812,-117.1980105
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80067-Reviews-Quality_Inn_I_15_Miramar-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '9350 Kearny Mesa Road', 'postal-code': '92126', 'locality': 'San Diego'}",hotel,80067,Quality Inn I-15 Miramar,CA,9350 Kearny Mesa Road,92126,San Diego,"9350 Kearny Mesa Road, San Diego, CA, 92126, USA",32.8927658,-117.1190328
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d602719-Reviews-Rodeway_Inn_Pacific_Beach-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4345 Mission Bay Drive', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,602719,Rodeway Inn Pacific Beach,CA,4345 Mission Bay Drive,92109,San Diego,"4345 Mission Bay Drive, San Diego, CA, 92109, USA",32.8016234,-117.21381
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d631235-Reviews-Holiday_Inn_Express_Hotel_Suites_San_Diego_Otay_Mesa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2296 Niels Bohr Court', 'postal-code': '92154', 'locality': 'San Diego'}",hotel,631235,Holiday Inn Express Hotel & Suites San Diego Otay Mesa,CA,2296 Niels Bohr Court,92154,San Diego,"2296 Niels Bohr Court, San Diego, CA, 92154, USA",32.5571953,-116.9398398
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80327-Reviews-Radisson_Hotel_San_Diego_Rancho_Bernardo-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11520 West Bernardo Court', 'postal-code': '92127', 'locality': 'San Diego'}",hotel,80327,Radisson Hotel San Diego-Rancho Bernardo,CA,11520 West Bernardo Court,92127,San Diego,"11520 West Bernardo Court, San Diego, CA, 92127, USA",33.0202576,-117.0820491
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80733-Reviews-Vagabond_Inn_San_Diego_Hotel_Circle-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '625 Hotel Circle South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,80733,Vagabond Inn San Diego (Hotel Circle),CA,625 Hotel Circle South,92108,San Diego,"625 Hotel Circle South, San Diego, CA, 92108, USA",32.760508,-117.1671744
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79873-Reviews-Holiday_Inn_Express_San_Diego_Downtown-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1430 Seventh Avenue', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,79873,Holiday Inn Express San Diego Downtown,CA,1430 Seventh Avenue,92101,San Diego,"1430 Seventh Avenue, San Diego, CA, 92101, USA",33.1121972,-117.0857917
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80562-Reviews-The_Sheraton_San_Diego_Hotel_Marina-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1380 Harbor Island Drive', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80562,The Sheraton San Diego Hotel & Marina,CA,1380 Harbor Island Drive,92101,San Diego,"1380 Harbor Island Drive, San Diego, CA, 92101, USA",32.727283,-117.197697
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83660-Reviews-La_Quinta_Inn_Suites_San_Diego_Mission_Bay-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4610 De Soto Street', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,83660,La Quinta Inn & Suites San Diego Mission Bay,CA,4610 De Soto Street,92109,San Diego,"4610 De Soto Street, San Diego, CA, 92109, USA",32.8067863,-117.2178283
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80602-Reviews-Town_and_Country_Resort_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '500 Hotel Circle North', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,80602,Town and Country Resort Hotel,CA,500 Hotel Circle North,92108,San Diego,"500 Hotel Circle North, San Diego, CA, 92108, USA",32.7629999,-117.1679075
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119768-Reviews-Doubletree_Hotel_San_Diego_Del_Mar-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11915 El Camino Real', 'postal-code': '92130-2539', 'locality': 'San Diego'}",hotel,119768,Doubletree Hotel San Diego/Del Mar,CA,11915 El Camino Real,92130-2539,San Diego,"11915 El Camino Real, San Diego, CA, 92130-2539, USA",32.9357284,-117.2364757
,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d82821-Reviews-Residence_Inn_San_Diego_Downtown-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1747 Pacific Highway', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,82821,Residence Inn San Diego Downtown,CA,1747 Pacific Highway,92101,San Diego,"1747 Pacific Highway, San Diego, CA, 92101, USA",32.7233943,-117.1708713
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d518294-Reviews-Hilton_Garden_Inn_San_Diego_Rancho_Bernardo-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '17240 Bernardo Center Drive', 'postal-code': '92128', 'locality': 'San Diego'}",hotel,518294,Hilton Garden Inn San Diego/Rancho Bernardo,CA,17240 Bernardo Center Drive,92128,San Diego,"17240 Bernardo Center Drive, San Diego, CA, 92128, USA",33.025666,-117.077236
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79971-Reviews-Catamaran_Resort_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3999 Mission Blvd.', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,79971,Catamaran Resort Hotel,CA,3999 Mission Blvd.,92109,San Diego,"3999 Mission Blvd., San Diego, CA, 92109, USA",32.78959,-117.252682
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79981-Reviews-Comfort_Inn_Suites_Zoo_SeaWorld_Area-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2485 Hotel Circle Place', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,79981,Comfort Inn & Suites Zoo / SeaWorld Area,CA,2485 Hotel Circle Place,92108,San Diego,"2485 Hotel Circle Place, San Diego, CA, 92108, USA",,
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d212059-Reviews-Holiday_Inn_San_Diego_North_Miramar-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '9335 Kearny Mesa Road', 'postal-code': '92126', 'locality': 'San Diego'}",hotel,212059,Holiday Inn San Diego North Miramar,CA,9335 Kearny Mesa Road,92126,San Diego,"9335 Kearny Mesa Road, San Diego, CA, 92126, USA",32.8924132,-117.1178439
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d258655-Reviews-W_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '421 West B Street', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,258655,W San Diego,CA,421 West B Street,92101,San Diego,"421 West B Street, San Diego, CA, 92101, USA",32.7175545,-117.1667951
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79902-Reviews-BEST_WESTERN_PLUS_Bayside_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '555 West Ash Street', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,79902,BEST WESTERN PLUS Bayside Inn,CA,555 West Ash Street,92101,San Diego,"555 West Ash Street, San Diego, CA, 92101, USA",32.7195771,-117.1675965
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83361-Reviews-Bahia_Resort_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '998 W Mission Bay Dr', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,83361,Bahia Resort Hotel,CA,998 W Mission Bay Dr,92109,San Diego,"998 W Mission Bay Dr, San Diego, CA, 92109, USA",32.7733531,-117.2459214
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d628619-Reviews-The_Sofia_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '150 West Broadway', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,628619,The Sofia Hotel,CA,150 West Broadway,92101,San Diego,"150 West Broadway, San Diego, CA, 92101, USA",32.7156424,-117.1723668
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119728-Reviews-Paradise_Point_Resort_Spa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1404 Vacation Road', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,119728,Paradise Point Resort & Spa,CA,1404 Vacation Road,92109,San Diego,"1404 Vacation Road, San Diego, CA, 92109, USA",32.7749721,-117.238462
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80654-Reviews-La_Quinta_Inn_San_Diego_Old_Town_Airport-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2380 Moore Street', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,80654,La Quinta Inn San Diego Old Town / Airport,CA,2380 Moore Street,92110,San Diego,"2380 Moore Street, San Diego, CA, 92110, USA",32.74938,-117.194631
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80590-Reviews-The_Westgate_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1055 Second Ave', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80590,The Westgate Hotel,CA,1055 Second Ave,92101,San Diego,"1055 Second Ave, San Diego, CA, 92101, USA",33.1130152,-117.0938307
,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d112247-Reviews-Balboa_Park_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3402 Park Blvd.', 'postal-code': '92103', 'locality': 'San Diego'}",hotel,112247,Balboa Park Inn,CA,3402 Park Blvd.,92103,San Diego,"3402 Park Blvd., San Diego, CA, 92103, USA",32.7447942,-117.1474896
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80109-Reviews-Embassy_Suites_San_Diego_Bay_Downtown-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '601 Pacific Highway', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80109,Embassy Suites San Diego Bay - Downtown,CA,601 Pacific Highway,92101,San Diego,"601 Pacific Highway, San Diego, CA, 92101, USA",32.7120544,-117.170494
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d223027-Reviews-Extended_Stay_America_San_Diego_Sorrento_Mesa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '9880 Pacific Heights Boulevard', 'postal-code': '92121', 'locality': 'San Diego'}",hotel,223027,Extended Stay America - San Diego - Sorrento Mesa,CA,9880 Pacific Heights Boulevard,92121,San Diego,"9880 Pacific Heights Boulevard, San Diego, CA, 92121, USA",32.9007168,-117.1901994
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119730-Reviews-Humphreys_Half_Moon_Inn_Suites-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2303 Shelter Island Drive', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,119730,Humphreys Half Moon Inn & Suites,CA,2303 Shelter Island Drive,92106,San Diego,"2303 Shelter Island Drive, San Diego, CA, 92106, USA",32.7176549,-117.2237403
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d112258-Reviews-Gaslamp_Plaza_Suites-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '520 E St.', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,112258,Gaslamp Plaza Suites,CA,520 E St.,92101,San Diego,"520 E St., San Diego, CA, 92101, USA",32.7147348,-117.1598833
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d223220-Reviews-Holiday_Inn_Express_San_Diego_Sorrento_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '5925 Lusk Boulevard', 'postal-code': '92121', 'locality': 'San Diego'}",hotel,223220,Holiday Inn Express San Diego-Sorrento Valley,CA,5925 Lusk Boulevard,92121,San Diego,"5925 Lusk Boulevard, San Diego, CA, 92121, USA",32.8970882,-117.1935967
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d115598-Reviews-DoubleTree_by_Hilton_Hotel_San_Diego_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '7450 Hazard Center Drive', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,115598,DoubleTree by Hilton Hotel San Diego - Mission Valley,CA,7450 Hazard Center Drive,92108,San Diego,"7450 Hazard Center Drive, San Diego, CA, 92108, USA",32.7686448,-117.1608045
,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d601802-Reviews-Wyndham_Harbour_Lights-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '911 5th Avenue', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,601802,Wyndham Harbour Lights,CA,911 5th Avenue,92101,San Diego,"911 5th Avenue, San Diego, CA, 92101, USA",32.61782,-117.079479
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d226619-Reviews-Ocean_Beach_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '5080 Newport Ave', 'postal-code': '92107', 'locality': 'San Diego'}",hotel,226619,Ocean Beach Hotel,CA,5080 Newport Ave,92107,San Diego,"5080 Newport Ave, San Diego, CA, 92107, USA",32.747985,-117.252317
,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d112281-Reviews-The_Beach_Cottages-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4255 Ocean Boulevard', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,112281,The Beach Cottages,CA,4255 Ocean Boulevard,92109,San Diego,"4255 Ocean Boulevard, San Diego, CA, 92109, USA",32.7929454,-117.255158
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83078-Reviews-Residence_Inn_San_Diego_Central-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '5400 Kearny Mesa Road', 'postal-code': '92111', 'locality': 'San Diego'}",hotel,83078,Residence Inn San Diego Central,CA,5400 Kearny Mesa Road,92111,San Diego,"5400 Kearny Mesa Road, San Diego, CA, 92111, USA",32.8337329,-117.1436852
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d223973-Reviews-Courtyard_San_Diego_Central-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '8651 Spectrum Center Blvd', 'postal-code': '92123', 'locality': 'San Diego'}",hotel,223973,Courtyard San Diego Central,CA,8651 Spectrum Center Blvd,92123,San Diego,"8651 Spectrum Center Blvd, San Diego, CA, 92123, USA",32.8258425,-117.1425202
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d1011240-Reviews-Hilton_San_Diego_Bayfront-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1 Park Boulevard', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,1011240,Hilton San Diego Bayfront,CA,1 Park Boulevard,92101,San Diego,"1 Park Boulevard, San Diego, CA, 92101, USA",32.7030842,-117.1583395
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83646-Reviews-The_Dana_on_Mission_Bay-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1710 West Mission Bay Drive', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,83646,The Dana on Mission Bay,CA,1710 West Mission Bay Drive,92109,San Diego,"1710 West Mission Bay Drive, San Diego, CA, 92109, USA",32.766145,-117.236451
